Date,Ticker,Headline
2024-11-26,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-11-26,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-11-26,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-11-26,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-11-26,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-11-27,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-11-27,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-11-27,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-11-28,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-11-28,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-11-29,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-11-29,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-11-29,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-11-29,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-12-02,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-12-02,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-12-02,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-12-02,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-12-02,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-12-03,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-12-03,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-12-03,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-12-03,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-12-03,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-12-04,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-12-04,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-12-04,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-12-04,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-12-04,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-12-05,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-12-05,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-12-05,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-12-05,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-12-06,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-12-06,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-12-09,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-12-09,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-12-09,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-12-10,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-12-10,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-12-10,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-12-10,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-12-11,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-12-11,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-12-11,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-12-11,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-12-12,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-12-12,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-12-12,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-12-12,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-12-12,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-12-13,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-12-13,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-12-13,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-12-16,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-12-16,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-12-16,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-12-17,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-12-17,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-12-17,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-12-17,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-12-18,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-12-18,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2024-12-18,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-12-18,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-12-19,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-12-19,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-12-19,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-12-20,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2024-12-20,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-12-20,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-12-20,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-12-20,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-12-23,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-12-23,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-12-23,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2024-12-24,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-12-24,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2024-12-24,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-12-26,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2024-12-26,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-12-26,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2024-12-27,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-12-27,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2024-12-27,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2024-12-30,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-12-30,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-12-30,^NSEBANK,Private bank net interest margins experience unexpected compression.
2024-12-30,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2024-12-30,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2024-12-31,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2024-12-31,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2024-12-31,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2024-12-31,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-01-01,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-01-01,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-01-01,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-01-01,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-01-01,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-01-02,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-01-02,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-01-03,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-01-03,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-01-03,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-01-06,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-01-06,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-01-06,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-01-06,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-01-06,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-01-07,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-01-07,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-01-07,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-01-07,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-01-07,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-01-08,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-01-08,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-01-09,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-01-09,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-01-09,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-01-09,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-01-09,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-01-10,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-01-10,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-01-10,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-01-13,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-01-13,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-01-13,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-01-13,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-01-14,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
